date,equity,cash,holding_code,scheduled_code
2024-08-19,299411.3880495343,261831.3892702374,4689,
2024-08-20,299881.3892702374,261831.3892702374,4689,
2024-08-21,299701.39049094054,261831.3892702374,4689,
2024-08-22,300631.3892702374,261831.3892702374,4689,
2024-08-23,300011.3880495343,261831.3892702374,4689,
2024-08-26,302331.3892702374,261831.3892702374,4689,
2024-08-27,302511.3880495343,261831.3892702374,4689,
2024-08-28,302151.39049094054,261831.3892702374,4689,
2024-08-29,301901.39049094054,261831.3892702374,4689,
2024-08-30,301801.39049094054,261831.3892702374,4689,
2024-09-02,302401.39049094054,261831.3892702374,4689,
2024-09-03,303111.3880495343,261831.3892702374,4689,
2024-09-04,301741.389880589,261831.3892702374,4689,
2024-09-05,301741.389880589,261831.3892702374,4689,
2024-09-06,301361.3880495343,261831.3892702374,4689,
2024-09-09,301541.389880589,261831.3892702374,4689,
2024-09-10,301661.3880495343,261831.3892702374,4689,
2024-09-11,301701.39049094054,261831.3892702374,4689,
2024-09-12,303451.39049094054,261831.3892702374,4689,
2024-09-13,303041.389880589,261831.3892702374,4689,
2024-09-17,302431.3892702374,261831.3892702374,4689,
2024-09-18,302011.3880495343,261831.3892702374,4689,
2024-09-19,302121.38865988585,261831.3892702374,4689,
2024-09-20,302771.38865988585,261831.3892702374,4689,
2024-09-24,302361.3880495343,261831.3892702374,4689,
2024-09-25,302721.38865988585,261831.3892702374,4689,
2024-09-26,303911.3880495343,261831.3892702374,4689,
2024-09-27,304181.3892702374,261831.3892702374,4689,
2024-09-30,303761.3880495343,261831.3892702374,4689,
2024-10-01,303871.38865988585,261831.3892702374,4689,
2024-10-02,303791.389880589,261831.3892702374,4689,
2024-10-03,304341.389880589,261831.3892702374,4689,
2024-10-04,305211.3880495343,261831.3892702374,4689,
2024-10-07,304921.38865988585,261831.3892702374,4689,
2024-10-08,304181.3892702374,261831.3892702374,4689,
2024-10-09,304311.3880495343,261831.3892702374,4689,
2024-10-10,304311.3880495343,261831.3892702374,4689,
2024-10-11,303841.389880589,261831.3892702374,4689,
2024-10-15,304501.39049094054,261831.3892702374,4689,
2024-10-16,304301.39049094054,261831.3892702374,4689,
2024-10-17,303541.389880589,261831.3892702374,4689,
2024-10-18,303541.389880589,261831.3892702374,4689,
2024-10-21,304621.38865988585,261831.3892702374,4689,
2024-10-22,304101.39049094054,261831.3892702374,4689,
2024-10-23,303681.3892702374,261831.3892702374,4689,
2024-10-24,302947.37781546445,302947.37781546445,,7936
2024-10-25,302947.37781546445,302947.37781546445,,3407
2024-10-28,304144.37781546445,199844.37781546445,3407,
2024-10-29,304344.37781546445,199844.37781546445,3407,
2024-10-30,304894.37781546445,199844.37781546445,3407,
2024-10-31,305794.37781546445,199844.37781546445,3407,
2024-11-01,312544.37781546445,199844.37781546445,3407,
2024-11-05,312894.37781546445,199844.37781546445,3407,
2024-11-06,311594.37781546445,199844.37781546445,3407,
2024-11-07,314244.37781546445,199844.37781546445,3407,
2024-11-08,314144.37781546445,199844.37781546445,3407,
2024-11-11,314544.37781546445,199844.37781546445,3407,
2024-11-12,313594.37781546445,199844.37781546445,3407,
2024-11-13,312294.37781546445,199844.37781546445,3407,
2024-11-14,311644.37781546445,199844.37781546445,3407,
2024-11-15,310694.37781546445,199844.37781546445,3407,
2024-11-18,309994.37781546445,199844.37781546445,3407,
2024-11-19,309594.37781546445,199844.37781546445,3407,
2024-11-20,309644.37781546445,199844.37781546445,3407,
2024-11-21,307440.2456726073,307440.2456726073,,
2024-11-22,307440.2456726073,307440.2456726073,,
2024-11-25,307440.2456726073,307440.2456726073,,7832
2024-11-26,307440.2456726073,307440.2456726073,,
2024-11-27,307440.2456726073,307440.2456726073,,6501
2024-11-28,307440.2456726073,307440.2456726073,,8750
2024-11-29,307440.2456726073,307440.2456726073,,
2024-12-02,307440.2456726073,307440.2456726073,,8725
2024-12-03,307440.2456726073,307440.2456726073,,7203
2024-12-04,307440.2456726073,307440.2456726073,,
2024-12-05,307440.2456726073,307440.2456726073,,7741
2024-12-06,307440.2456726073,307440.2456726073,,7751
2024-12-09,307440.2456726073,307440.2456726073,,8001
2024-12-10,307440.2456726073,307440.2456726073,,3407
2024-12-11,306782.14567260735,199232.14567260732,3407,
2024-12-12,308182.14567260735,199232.14567260732,3407,
2024-12-13,306932.14567260735,199232.14567260732,3407,
2024-12-16,306732.14567260735,199232.14567260732,3407,
2024-12-17,306932.14567260735,199232.14567260732,3407,
2024-12-18,306382.14567260735,199232.14567260732,3407,
2024-12-19,305932.14567260735,199232.14567260732,3407,
2024-12-20,305158.25638689304,305158.25638689304,,
2024-12-23,305158.25638689304,305158.25638689304,,9984
2024-12-24,305158.25638689304,305158.25638689304,,
2024-12-25,305158.25638689304,305158.25638689304,,9984
2024-12-26,305158.25638689304,305158.25638689304,,
2024-12-27,305158.25638689304,305158.25638689304,,
2024-12-30,305158.25638689304,305158.25638689304,,
2025-01-06,305158.25638689304,305158.25638689304,,
2025-01-07,305158.25638689304,305158.25638689304,,4689
2025-01-08,306742.2600490024,179032.25638689304,4689,
2025-01-09,305992.2600490024,179032.25638689304,4689,
2025-01-10,306622.25272478367,179032.25638689304,4689,
2025-01-14,306562.25821794773,179032.25638689304,4689,
2025-01-15,307192.2600490024,179032.25638689304,4689,
2025-01-16,306952.25455583836,179032.25638689304,4689,
2025-01-17,307132.25638689304,179032.25638689304,4689,
2025-01-20,306742.2600490024,179032.25638689304,4689,
2025-01-21,307462.25821794773,179032.25638689304,4689,
2025-01-22,308512.25821794773,179032.25638689304,4689,
2025-01-23,309742.2600490024,179032.25638689304,4689,
2025-01-24,311242.2600490024,179032.25638689304,4689,
2025-01-27,313372.25272478367,179032.25638689304,4689,
2025-01-28,315142.2600490024,179032.25638689304,4689,
2025-01-29,316072.25272478367,179032.25638689304,4689,
2025-01-30,316372.25272478367,179032.25638689304,4689,
2025-01-31,315502.25455583836,179032.25638689304,4689,
2025-02-03,317872.25272478367,179032.25638689304,4689,
2025-02-04,319102.25455583836,179032.25638689304,4689,
2025-02-05,321232.25638689304,179032.25638689304,4689,
2025-02-06,321742.2600490024,179032.25638689304,4689,
2025-02-07,328102.25455583836,179032.25638689304,4689,
2025-02-10,328852.25455583836,179032.25638689304,4689,
2025-02-12,328792.2600490024,179032.25638689304,4689,
2025-02-13,329512.25821794773,179032.25638689304,4689,
2025-02-14,327142.2600490024,179032.25638689304,4689,
2025-02-17,325282.25638689304,179032.25638689304,4689,
2025-02-18,325912.25821794773,179032.25638689304,4689,
2025-02-19,326362.25821794773,179032.25638689304,4689,
2025-02-20,322822.25272478367,179032.25638689304,4689,
2025-02-21,326512.25821794773,179032.25638689304,4689,
2025-02-25,322702.25455583836,179032.25638689304,4689,
2025-02-26,320492.79527195514,320492.79527195514,,5803
2025-02-27,320492.79527195514,320492.79527195514,,7182
2025-02-28,320492.79527195514,320492.79527195514,,
2025-03-03,320492.79527195514,320492.79527195514,,7203
2025-03-04,320492.79527195514,320492.79527195514,,
2025-03-05,320492.79527195514,320492.79527195514,,5803
2025-03-06,320492.79527195514,320492.79527195514,,
2025-03-07,320492.79527195514,320492.79527195514,,
2025-03-10,320492.79527195514,320492.79527195514,,6954
2025-03-11,320492.79527195514,320492.79527195514,,
2025-03-12,320492.79527195514,320492.79527195514,,8411
2025-03-13,320492.79527195514,320492.79527195514,,
2025-03-14,320492.79527195514,320492.79527195514,,6954
2025-03-17,320492.79527195514,320492.79527195514,,7269
2025-03-18,320492.79527195514,320492.79527195514,,8604
2025-03-19,320696.3952719552,223996.39527195515,8604,
2025-03-21,322096.3952719552,223996.39527195515,8604,
2025-03-24,322876.39405125205,223996.39527195515,8604,
2025-03-25,323096.3952719552,223996.39527195515,8604,
2025-03-26,323896.3952719552,223996.39527195515,8604,
2025-03-27,324846.3952719552,223996.39527195515,8604,
2025-03-28,320136.3977133614,223996.39527195515,8604,
2025-03-31,315544.75771092,315544.75771092,,
2025-04-01,315544.75771092,315544.75771092,,7974
2025-04-02,315544.75771092,315544.75771092,,
2025-04-03,315544.75771092,315544.75771092,,8267
2025-04-04,315544.75771092,315544.75771092,,
2025-04-07,315544.75771092,315544.75771092,,
2025-04-08,315544.75771092,315544.75771092,,7011
2025-04-09,315544.75771092,315544.75771092,,9021
2025-04-10,315544.75771092,315544.75771092,,5108
2025-04-11,315544.75771092,315544.75771092,,
2025-04-14,315544.75771092,315544.75771092,,
2025-04-15,315544.75771092,315544.75771092,,5108
2025-04-16,315544.75771092,315544.75771092,,8630
2025-04-17,315544.75771092,315544.75771092,,9022
2025-04-18,315544.75771092,315544.75771092,,4502
2025-04-21,315544.75771092,315544.75771092,,
2025-04-22,315544.75771092,315544.75771092,,4502
2025-04-23,315544.75771092,315544.75771092,,
2025-04-24,315544.75771092,315544.75771092,,
2025-04-25,315544.75771092,315544.75771092,,4502
2025-04-28,315544.75771092,315544.75771092,,
2025-04-30,315544.75771092,315544.75771092,,
2025-05-01,315544.75771092,315544.75771092,,
2025-05-02,315544.75771092,315544.75771092,,
2025-05-07,315544.75771092,315544.75771092,,
2025-05-08,315544.75771092,315544.75771092,,
2025-05-09,315544.75771092,315544.75771092,,7832
2025-05-12,315544.75771092,315544.75771092,,
2025-05-13,315544.75771092,315544.75771092,,7832
2025-05-14,315544.75771092,315544.75771092,,
2025-05-15,315544.75771092,315544.75771092,,
2025-05-16,315544.75771092,315544.75771092,,1925
2025-05-19,315544.75771092,315544.75771092,,
2025-05-20,315544.75771092,315544.75771092,,
2025-05-21,315544.75771092,315544.75771092,,2503
2025-05-22,315544.75771092,315544.75771092,,
2025-05-23,315544.75771092,315544.75771092,,
2025-05-26,315544.75771092,315544.75771092,,2503
2025-05-27,315544.75771092,315544.75771092,,
2025-05-28,315544.75771092,315544.75771092,,2502
2025-05-29,315544.75771092,315544.75771092,,
2025-05-30,315544.75771092,315544.75771092,,2502
2025-06-02,315544.75771092,315544.75771092,,
2025-06-03,315544.75771092,315544.75771092,,
2025-06-04,315544.75771092,315544.75771092,,
2025-06-05,315544.75771092,315544.75771092,,
2025-06-06,315544.75771092,315544.75771092,,4519
2025-06-09,315544.75771092,315544.75771092,,
2025-06-10,315544.75771092,315544.75771092,,5108
2025-06-11,315544.75771092,315544.75771092,,
2025-06-12,315544.75771092,315544.75771092,,
2025-06-13,315544.75771092,315544.75771092,,
2025-06-16,315544.75771092,315544.75771092,,9983
2025-06-17,315544.75771092,315544.75771092,,5108
2025-06-18,315544.75771092,315544.75771092,,9983
2025-06-19,315544.75771092,315544.75771092,,
2025-06-20,315544.75771092,315544.75771092,,
2025-06-23,315544.75771092,315544.75771092,,
2025-06-24,315544.75771092,315544.75771092,,9983
2025-06-25,315544.75771092,315544.75771092,,
2025-06-26,315544.75771092,315544.75771092,,
2025-06-27,315544.75771092,315544.75771092,,9432
2025-06-30,317429.7122122628,40229.71221226279,9432,
2025-07-01,315449.70122593467,40229.71221226279,9432,
2025-07-02,320129.7122122628,40229.71221226279,9432,
2025-07-03,317969.71770542685,40229.71221226279,9432,
2025-07-04,317249.70122593467,40229.71221226279,9432,
2025-07-07,319769.71770542685,40229.71221226279,9432,
2025-07-08,320309.7231985909,40229.71221226279,9432,
2025-07-09,317609.7231985909,40229.71221226279,9432,
2025-07-10,314909.7231985909,40229.71221226279,9432,
2025-07-11,315269.71770542685,40229.71221226279,9432,
2025-07-14,311937.74122772214,311937.74122772214,,
2025-07-15,311937.74122772214,311937.74122772214,,9434
2025-07-16,312029.0445846557,72999.04122772213,9434,
2025-07-17,313239.03451385495,72999.04122772213,9434,
2025-07-18,313459.0479415893,72999.04122772213,9434,
2025-07-22,312139.03451385495,72999.04122772213,9434,
2025-07-23,313349.04122772213,72999.04122772213,9434,
2025-07-24,314779.0445846557,72999.04122772213,9434,
2025-07-25,313019.03787078854,72999.04122772213,9434,
2025-07-28,310159.0479415893,72999.04122772213,9434,
2025-07-29,308430.5164629255,308430.5164629255,,
2025-07-30,308430.5164629255,308430.5164629255,,
2025-07-31,308430.5164629255,308430.5164629255,,6920
2025-08-01,308430.5164629255,308430.5164629255,,
2025-08-04,308430.5164629255,308430.5164629255,,
2025-08-05,308430.5164629255,308430.5164629255,,
2025-08-06,308430.5164629255,308430.5164629255,,
2025-08-07,308430.5164629255,308430.5164629255,,9202
2025-08-08,308430.5164629255,308430.5164629255,,
2025-08-12,308430.5164629255,308430.5164629255,,
2025-08-13,308430.5164629255,308430.5164629255,,6920
2025-08-14,308430.5164629255,308430.5164629255,,
2025-08-15,308430.5164629255,308430.5164629255,,
2025-08-18,308430.5164629255,308430.5164629255,,
2025-08-19,308430.5164629255,308430.5164629255,,
2025-08-20,308430.5164629255,308430.5164629255,,
2025-08-21,308430.5164629255,308430.5164629255,,
2025-08-22,308430.5164629255,308430.5164629255,,
2025-08-25,308430.5164629255,308430.5164629255,,
2025-08-26,308430.5164629255,308430.5164629255,,
2025-08-27,308430.5164629255,308430.5164629255,,
2025-08-28,308430.5164629255,308430.5164629255,,
2025-08-29,308430.5164629255,308430.5164629255,,4307
2025-09-01,308430.5164629255,308430.5164629255,,4568
2025-09-02,308430.5164629255,308430.5164629255,,
2025-09-03,308430.5164629255,308430.5164629255,,
2025-09-04,308430.5164629255,308430.5164629255,,7011
2025-09-05,308430.5164629255,308430.5164629255,,
2025-09-08,308430.5164629255,308430.5164629255,,
2025-09-09,308430.5164629255,308430.5164629255,,
2025-09-10,308430.5164629255,308430.5164629255,,
2025-09-11,308430.5164629255,308430.5164629255,,
2025-09-12,308430.5164629255,308430.5164629255,,
2025-09-16,308430.5164629255,308430.5164629255,,
2025-09-17,308430.5164629255,308430.5164629255,,
2025-09-18,308430.5164629255,308430.5164629255,,
2025-09-19,308430.5164629255,308430.5164629255,,
2025-09-22,308430.5164629255,308430.5164629255,,
2025-09-24,308430.5164629255,308430.5164629255,,9202
2025-09-25,308430.5164629255,308430.5164629255,,
2025-09-26,308430.5164629255,308430.5164629255,,9202
2025-09-29,308430.5164629255,308430.5164629255,,
2025-09-30,308430.5164629255,308430.5164629255,,8766
2025-10-01,308430.5164629255,308430.5164629255,,
2025-10-02,308430.5164629255,308430.5164629255,,8766
2025-10-03,308430.5164629255,308430.5164629255,,6702
2025-10-06,308430.5164629255,308430.5164629255,,8766
2025-10-07,308430.5164629255,308430.5164629255,,
2025-10-08,308430.5164629255,308430.5164629255,,8725
2025-10-09,308430.5164629255,308430.5164629255,,6178
2025-10-10,305433.8807486397,305433.8807486397,,
2025-10-14,305433.8807486397,305433.8807486397,,
2025-10-15,305433.8807486397,305433.8807486397,,8316
2025-10-16,305433.8807486397,305433.8807486397,,5108
2025-10-17,305433.8807486397,305433.8807486397,,
2025-10-20,305433.8807486397,305433.8807486397,,8309
2025-10-21,305433.8807486397,305433.8807486397,,1928
2025-10-22,305433.8807486397,305433.8807486397,,6178
2025-10-23,305739.4307486397,160839.4307486397,6178,
2025-10-24,305839.4307486397,160839.4307486397,6178,
2025-10-27,306589.4307486397,160839.4307486397,6178,
2025-10-28,305339.4307486397,160839.4307486397,6178,
2025-10-29,302939.4307486397,160839.4307486397,6178,
2025-10-30,304939.4307486397,160839.4307486397,6178,
2025-10-31,305489.4307486397,160839.4307486397,6178,
2025-11-04,304539.4307486397,160839.4307486397,6178,
2025-11-05,302440.54503435397,302440.54503435397,,
2025-11-06,302440.54503435397,302440.54503435397,,6301
2025-11-07,302440.54503435397,302440.54503435397,,7751
2025-11-10,302440.54503435397,302440.54503435397,,
2025-11-11,302440.54503435397,302440.54503435397,,
2025-11-12,302440.54503435397,302440.54503435397,,6301
2025-11-13,302440.54503435397,302440.54503435397,,
2025-11-14,302440.54503435397,302440.54503435397,,
2025-11-17,302440.54503435397,302440.54503435397,,
2025-11-18,302440.54503435397,302440.54503435397,,9022
2025-11-19,302440.54503435397,302440.54503435397,,8802
2025-11-20,302440.54503435397,302440.54503435397,,9984
2025-11-21,302440.54503435397,302440.54503435397,,
2025-11-25,302440.54503435397,302440.54503435397,,
2025-11-26,302440.54503435397,302440.54503435397,,
2025-11-27,302440.54503435397,302440.54503435397,,
2025-11-28,302440.54503435397,302440.54503435397,,
2025-12-01,302440.54503435397,302440.54503435397,,
2025-12-02,302440.54503435397,302440.54503435397,,
2025-12-03,302440.54503435397,302440.54503435397,,
2025-12-04,302440.54503435397,302440.54503435397,,
2025-12-05,302440.54503435397,302440.54503435397,,
2025-12-08,302440.54503435397,302440.54503435397,,
2025-12-09,302440.54503435397,302440.54503435397,,
2025-12-10,302440.54503435397,302440.54503435397,,
2025-12-11,302440.54503435397,302440.54503435397,,
2025-12-12,302440.54503435397,302440.54503435397,,6762
2025-12-15,302440.54503435397,302440.54503435397,,
2025-12-16,302440.54503435397,302440.54503435397,,
2025-12-17,302440.54503435397,302440.54503435397,,
2025-12-18,302440.54503435397,302440.54503435397,,
2025-12-19,302440.54503435397,302440.54503435397,,
2025-12-22,302440.54503435397,302440.54503435397,,
2025-12-23,302440.54503435397,302440.54503435397,,
2025-12-24,302440.54503435397,302440.54503435397,,
2025-12-25,302440.54503435397,302440.54503435397,,
2025-12-26,302440.54503435397,302440.54503435397,,
2025-12-29,302440.54503435397,302440.54503435397,,
2025-12-30,302440.54503435397,302440.54503435397,,
2026-01-05,302440.54503435397,302440.54503435397,,
2026-01-06,302440.54503435397,302440.54503435397,,
2026-01-07,302440.54503435397,302440.54503435397,,
2026-01-08,302440.54503435397,302440.54503435397,,
2026-01-09,302440.54503435397,302440.54503435397,,
2026-01-13,302440.54503435397,302440.54503435397,,
2026-01-14,302440.54503435397,302440.54503435397,,
2026-01-15,302440.54503435397,302440.54503435397,,
2026-01-16,302440.54503435397,302440.54503435397,,
2026-01-19,302440.54503435397,302440.54503435397,,
2026-01-20,302440.54503435397,302440.54503435397,,
2026-01-21,302440.54503435397,302440.54503435397,,
2026-01-22,302440.54503435397,302440.54503435397,,
2026-01-23,302440.54503435397,302440.54503435397,,
2026-01-26,302440.54503435397,302440.54503435397,,
2026-01-27,302440.54503435397,302440.54503435397,,
2026-01-28,302440.54503435397,302440.54503435397,,
2026-01-29,302440.54503435397,302440.54503435397,,
2026-01-30,302440.54503435397,302440.54503435397,,
2026-02-02,302440.54503435397,302440.54503435397,,
2026-02-03,302440.54503435397,302440.54503435397,,
2026-02-04,302440.54503435397,302440.54503435397,,
2026-02-05,302440.54503435397,302440.54503435397,,
2026-02-06,302440.54503435397,302440.54503435397,,
2026-02-09,302440.54503435397,302440.54503435397,,
2026-02-10,302440.54503435397,302440.54503435397,,
2026-02-12,302440.54503435397,302440.54503435397,,
2026-02-13,302440.54503435397,302440.54503435397,,
2026-02-16,302440.54503435397,302440.54503435397,,
2026-02-17,302440.54503435397,302440.54503435397,,
2026-02-18,302440.54503435397,302440.54503435397,,
2026-02-19,302440.54503435397,302440.54503435397,,
2026-02-20,302440.54503435397,302440.54503435397,,
2026-02-24,302440.54503435397,302440.54503435397,,
2026-02-25,302440.54503435397,302440.54503435397,,
2026-02-26,302440.54503435397,302440.54503435397,,
2026-02-27,302440.54503435397,302440.54503435397,,
2026-03-02,302440.54503435397,302440.54503435397,,
2026-03-03,302440.54503435397,302440.54503435397,,
2026-03-04,302440.54503435397,302440.54503435397,,
2026-03-05,302440.54503435397,302440.54503435397,,
2026-03-06,302440.54503435397,302440.54503435397,,
2026-03-09,302440.54503435397,302440.54503435397,,
2026-03-10,302440.54503435397,302440.54503435397,,
2026-03-11,302440.54503435397,302440.54503435397,,
2026-03-12,302440.54503435397,302440.54503435397,,
2026-03-13,302440.54503435397,302440.54503435397,,
2026-03-16,302440.54503435397,302440.54503435397,,
2026-03-17,302440.54503435397,302440.54503435397,,
2026-03-18,302440.54503435397,302440.54503435397,,
2026-03-19,302440.54503435397,302440.54503435397,,
2026-03-23,302440.54503435397,302440.54503435397,,
2026-03-24,302440.54503435397,302440.54503435397,,
2026-03-25,302440.54503435397,302440.54503435397,,
2026-03-26,302440.54503435397,302440.54503435397,,
2026-03-27,302440.54503435397,302440.54503435397,,
2026-03-30,302440.54503435397,302440.54503435397,,
2026-03-31,302440.54503435397,302440.54503435397,,
2026-04-01,302440.54503435397,302440.54503435397,,
2026-04-02,302440.54503435397,302440.54503435397,,
2026-04-03,302440.54503435397,302440.54503435397,,
2026-04-06,302440.54503435397,302440.54503435397,,
2026-04-07,302440.54503435397,302440.54503435397,,
2026-04-08,302440.54503435397,302440.54503435397,,
2026-04-09,302440.54503435397,302440.54503435397,,
2026-04-10,302440.54503435397,302440.54503435397,,
2026-04-13,302440.54503435397,302440.54503435397,,
2026-04-14,302440.54503435397,302440.54503435397,,
2026-04-15,302440.54503435397,302440.54503435397,,
2026-04-16,302440.54503435397,302440.54503435397,,
2026-04-17,302440.54503435397,302440.54503435397,,
2026-04-20,302440.54503435397,302440.54503435397,,
2026-04-21,302440.54503435397,302440.54503435397,,
2026-04-22,302440.54503435397,302440.54503435397,,
2026-04-23,302440.54503435397,302440.54503435397,,
2026-04-24,302440.54503435397,302440.54503435397,,
2026-04-27,302440.54503435397,302440.54503435397,,
2026-04-28,302440.54503435397,302440.54503435397,,
2026-04-30,302440.54503435397,302440.54503435397,,
2026-05-01,302440.54503435397,302440.54503435397,,
2026-05-07,302440.54503435397,302440.54503435397,,
2026-05-08,302440.54503435397,302440.54503435397,,
2026-05-11,302440.54503435397,302440.54503435397,,
2026-05-12,302440.54503435397,302440.54503435397,,
2026-05-13,302440.54503435397,302440.54503435397,,
2026-05-14,302440.54503435397,302440.54503435397,,
2026-05-15,302440.54503435397,302440.54503435397,,
2026-05-18,302440.54503435397,302440.54503435397,,
2026-05-19,302440.54503435397,302440.54503435397,,
2026-05-20,302440.54503435397,302440.54503435397,,
2026-05-21,302440.54503435397,302440.54503435397,,
2026-05-22,302440.54503435397,302440.54503435397,,
2026-05-25,302440.54503435397,302440.54503435397,,
2026-05-26,302440.54503435397,302440.54503435397,,
2026-05-27,302440.54503435397,302440.54503435397,,
2026-05-28,302440.54503435397,302440.54503435397,,
2026-05-29,302440.54503435397,302440.54503435397,,
2026-06-01,302440.54503435397,302440.54503435397,,
2026-06-02,302440.54503435397,302440.54503435397,,
2026-06-03,302440.54503435397,302440.54503435397,,
2026-06-04,302440.54503435397,302440.54503435397,,
2026-06-05,302440.54503435397,302440.54503435397,,
2026-06-08,302440.54503435397,302440.54503435397,,
2026-06-09,302440.54503435397,302440.54503435397,,
2026-06-10,302440.54503435397,302440.54503435397,,
2026-06-11,302440.54503435397,302440.54503435397,,
2026-06-12,302440.54503435397,302440.54503435397,,
2026-06-15,302440.54503435397,302440.54503435397,,
2026-06-16,302440.54503435397,302440.54503435397,,
2026-06-17,302440.54503435397,302440.54503435397,,
2026-06-18,302440.54503435397,302440.54503435397,,
2026-06-19,302440.54503435397,302440.54503435397,,
2026-06-22,302440.54503435397,302440.54503435397,,
2026-06-23,302440.54503435397,302440.54503435397,,
2026-06-24,302440.54503435397,302440.54503435397,,
2026-06-25,302440.54503435397,302440.54503435397,,
2026-06-26,302440.54503435397,302440.54503435397,,
2026-06-29,302440.54503435397,302440.54503435397,,
2026-06-30,302440.54503435397,302440.54503435397,,
2026-07-01,302440.54503435397,302440.54503435397,,
2026-07-02,302440.54503435397,302440.54503435397,,
2026-07-03,302440.54503435397,302440.54503435397,,
2026-07-06,302440.54503435397,302440.54503435397,,
2026-07-07,302440.54503435397,302440.54503435397,,
2026-07-08,302440.54503435397,302440.54503435397,,
2026-07-09,302440.54503435397,302440.54503435397,,
2026-07-10,302440.54503435397,302440.54503435397,,
2026-07-13,302440.54503435397,302440.54503435397,,
2026-07-14,302440.54503435397,302440.54503435397,,
2026-07-15,302440.54503435397,302440.54503435397,,
2026-07-16,302440.54503435397,302440.54503435397,,
2026-07-17,302440.54503435397,302440.54503435397,,
2026-07-21,302440.54503435397,302440.54503435397,,
2026-07-22,302440.54503435397,302440.54503435397,,
2026-07-23,302440.54503435397,302440.54503435397,,
2026-07-24,302440.54503435397,302440.54503435397,,
2026-07-27,302440.54503435397,302440.54503435397,,
2026-07-28,302440.54503435397,302440.54503435397,,
2026-07-29,302440.54503435397,302440.54503435397,,
2026-07-30,302440.54503435397,302440.54503435397,,
2026-07-31,302440.54503435397,302440.54503435397,,
2026-08-03,302440.54503435397,302440.54503435397,,
2026-08-04,302440.54503435397,302440.54503435397,,
2026-08-05,302440.54503435397,302440.54503435397,,
2026-08-06,302440.54503435397,302440.54503435397,,
2026-08-07,302440.54503435397,302440.54503435397,,
2026-08-10,302440.54503435397,302440.54503435397,,
2026-08-12,302440.54503435397,302440.54503435397,,
2026-08-13,302440.54503435397,302440.54503435397,,
2026-08-14,302440.54503435397,302440.54503435397,,
2026-08-17,302440.54503435397,302440.54503435397,,
2026-08-18,302440.54503435397,302440.54503435397,,
2026-08-19,302440.54503435397,302440.54503435397,,
2026-08-20,302440.54503435397,302440.54503435397,,
2026-08-21,302440.54503435397,302440.54503435397,,
2026-08-24,302440.54503435397,302440.54503435397,,
2026-08-25,302440.54503435397,302440.54503435397,,
2026-08-26,302440.54503435397,302440.54503435397,,
2026-08-27,302440.54503435397,302440.54503435397,,
2026-08-28,302440.54503435397,302440.54503435397,,
2026-08-31,302440.54503435397,302440.54503435397,,
2026-09-01,302440.54503435397,302440.54503435397,,
2026-09-02,302440.54503435397,302440.54503435397,,
2026-09-03,302440.54503435397,302440.54503435397,,
2026-09-04,302440.54503435397,302440.54503435397,,
2026-09-07,302440.54503435397,302440.54503435397,,
2026-09-08,302440.54503435397,302440.54503435397,,
